CASE_NUM,CRIME_DESC,CHARGE_CODE,CHARGE_DESC,CRIME_PART,ADDRESS,CITY,DATE,CATEGORY,POINT_X,POINT_Y
220009828,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,100 BLOCK BRIARWOOD CIR,ANN ARBOR,2022-03-11 17:45:00,LARCENY - ALL OTHER,-83.74757489899997,42.24036790100007
221000155,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,1200 BLOCK BROOKLYN AVE,ANN ARBOR,2022-03-11 02:00:30,DAMAGE TO PROPERTY,-83.73475159999998,42.26375740100008
220009322,DRIVING UNDER THE INFLUENCE,8041,OPERATING UNDER THE INFLUENCE OF ALCOHOL / LIQUOR OWI,B,STONE SCHOOL RD & BIRCH HOLLOW DR,ANN ARBOR,2022-03-11 02:10:00,OUI OF LIQUOR / DRUGS,-83.71975779899998,42.238834000000054
220009304,DRIVING UNDER THE INFLUENCE,8041,OPERATING UNDER THE INFLUENCE OF ALCOHOL / LIQUOR OWI,B,E STADIUM BLVD & PACKARD ST,ANN ARBOR,2022-03-10 23:57:00,OUI OF LIQUOR / DRUGS,-83.72987150099993,42.26077520000007
221000151,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,600 BLOCK S MAIN ST,ANN ARBOR,2022-02-27 18:49:00,LARCENY - ALL OTHER,-83.74862209999998,42.273330600000065
220009706,DRIVING UNDER THE INFLUENCE,8028,OPERATING W/BLOOD ALCOHOL CONTENT OF .08% OR MORE,B,W HURON RIVER DR & BIRD RD,ANN ARBOR,2022-03-13 20:26:00,OUI OF LIQUOR / DRUGS,-83.75732399899994,42.30825670100006
220003921,COUNTERFEITING/FORGERY,2505,PASS COUNTERFEITED -ANY OBJECT,A,2900 BLOCK PACKARD RD,ANN ARBOR,2022-01-29 22:32:00,FORGERY / COUNTERFEITING,-83.70077450099996,42.24541480000005
220009472,AGGRAVATED ASSAULT,1305,AGG/FEL ASSAULT - NON-FAMILY - OTHER WEAPON,A,300 BLOCK W HURON ST,ANN ARBOR,2022-03-11 22:51:00,ASSAULT - AGGRAVATED,-83.75166069999995,42.28180800000007
220009472,DRUG EQUIPMENT VIOLATIONS,3550,NARCOTIC EQUIPMENT - PARAPHERNALIA,A,300 BLOCK W HURON ST,ANN ARBOR,2022-03-11 22:51:00,DRUG OFFENSES,-83.75166069999995,42.28180800000007
220009472,DRUG/NARCOTIC VIOLATIONS,3592,CRACK -POSSESS,A,300 BLOCK W HURON ST,ANN ARBOR,2022-03-11 22:51:00,DRUG OFFENSES,-83.75166069999995,42.28180800000007
220009472,ALL OTHER,5013,CONDITIONAL RELEASE VIOLATION,B,300 BLOCK W HURON ST,ANN ARBOR,2022-03-11 22:51:00,OBSTRUCTING JUSTICE,-83.75166069999995,42.28180800000007
220009472,ALL OTHER,5015,FAILURE TO APPEAR (FTA),B,300 BLOCK W HURON ST,ANN ARBOR,2022-03-11 22:51:00,OBSTRUCTING JUSTICE,-83.75166069999995,42.28180800000007
220009472,TRESPASS OF REAL PROPERTY,5707,TRESPASS (OTHER),B,300 BLOCK W HURON ST,ANN ARBOR,2022-03-11 22:51:00,TRESPASSING / INVASION OF PRIVACY,-83.75166069999995,42.28180800000007
220009407,COUNTERFEITING/FORGERY,2501,FORGERY OF CHECKS,A,500 BLOCK PACKARD ST,ANN ARBOR,2022-03-11 15:45:00,FORGERY / COUNTERFEITING,-83.74259470099997,42.27304760000004
210044693,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,1100 BLOCK S MAPLE RD,ANN ARBOR,2021-12-02 12:04:30,BURGLARY - RESIDENTIAL,-83.78032159999998,42.26842820000007
210048022,WEAPON LAW VIOLATIONS,5202,CCW-CONCEALED WEAPONS - CARRYING CONCEALED,A,1100 BLOCK S MAPLE RD,ANN ARBOR,2021-12-26 21:35:00,WEAPONS OFFENSE,-83.78032159999998,42.26842820000007
210042668,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,300 BLOCK E LIBERTY ST,ANN ARBOR,2021-11-18 12:16:00,LARCENY - FROM AUTO (LFA),-83.74543699999998,42.27924410000003
210042668,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,300 BLOCK E LIBERTY ST,ANN ARBOR,2021-11-18 12:16:00,DAMAGE TO PROPERTY,-83.74543699999998,42.27924410000003
220004230,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,3600 BLOCK PLYMOUTH RD,ANN ARBOR,2022-02-01 00:08:00,ASSAULT - SIMPLE,-83.69030989899994,42.30697550000008
220008316,COUNTERFEITING/FORGERY,2501,FORGERY OF CHECKS,A,800 BLOCK GREENHILLS DR,ANN ARBOR,2022-02-18 12:30:00,FORGERY / COUNTERFEITING,-83.67979409999998,42.285830700000076
220008993,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,600 BLOCK E LIBERTY ST,ANN ARBOR,2022-03-08 23:16:00,FRAUD,-83.74150939899994,42.279178700000045
220003597,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,600 BLOCK PACKARD ST,ANN ARBOR,2022-01-27 15:58:00,LARCENY - ALL OTHER,-83.74105929999996,42.27169790000005
220009904,ALL OTHER,5015,FAILURE TO APPEAR (FTA),B,JACKSON AVE & GLENDALE DR,ANN ARBOR,2022-03-15 11:41:00,OBSTRUCTING JUSTICE,-83.77120379999997,42.28129760000007
220009669,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,PLYMOUTH RD & BARTON DR,ANN ARBOR,2022-03-13 14:13:00,ASSAULT - SIMPLE,-83.73057669999997,42.29629810000006
220009959,COUNTERFEITING/FORGERY,2505,PASS COUNTERFEITED -ANY OBJECT,A,3600 BLOCK PLYMOUTH RD,ANN ARBOR,2022-03-15 15:15:00,FORGERY / COUNTERFEITING,-83.70932010099995,42.303174100000035
220005066,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,300 BLOCK S STATE ST,ANN ARBOR,2022-02-07 17:55:00,LARCENY - RETAIL FRAUD,-83.74103860099996,42.27816020000006
220008569,AGGRAVATED ASSAULT,1311,AGG/FEL ASSAULT - POLICE OFFICER - OTHER WEAPON,A,200 BLOCK E HURON ST,ANN ARBOR,2022-03-05 18:26:00,ASSAULT - AGGRAVATED,-83.74711749999994,42.281119200000035
220008569,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,200 BLOCK E HURON ST,ANN ARBOR,2022-03-05 18:26:00,ASSAULT - SIMPLE,-83.74711749999994,42.281119200000035
220008569,ALL OTHER,4801,RESISTING OFFICER,B,200 BLOCK E HURON ST,ANN ARBOR,2022-03-05 18:26:00,OBSTRUCTING POLICE,-83.74711749999994,42.281119200000035
220008569,ALL OTHER,5503,DRUGS - (OTHER) PRESCRIPTION,B,200 BLOCK E HURON ST,ANN ARBOR,2022-03-05 18:26:00,HEALTH AND SAFETY,-83.74711749999994,42.281119200000035
220004926,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,3500 BLOCK WASHTENAW,ANN ARBOR,2022-02-06 15:04:00,LARCENY - RETAIL FRAUD,-83.68941459999996,42.25662090000003
220009696,DRIVING UNDER THE INFLUENCE,8041,OPERATING UNDER THE INFLUENCE OF ALCOHOL / LIQUOR OWI,B,E LIBERTY ST & THOMPSON ST,ANN ARBOR,2022-03-13 19:25:00,OUI OF LIQUOR / DRUGS,-83.74324560099996,42.27941300100008
220006369,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,100 BLOCK PACKARD ST,ANN ARBOR,2021-10-09 01:15:00,ASSAULT - SIMPLE,-83.74850740099998,42.276189499000054
220009877,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2998,"DAMAGE PROPERTY - MDOP - DESTROY, INJURE PROPERTY OF POLICE/FIRE DEPTS",A,700 BLOCK N MAIN ST,ANN ARBOR,2022-03-14 08:45:00,DAMAGE TO PROPERTY,-83.74859039899997,42.28816050000006
220004969,ARSON,2009,ARSON -PUBLIC BUILDING,A,500 BLOCK E LIBERTY ST,ANN ARBOR,2022-02-06 22:23:00,ARSON,-83.74269839899995,42.27955490000005
220009794,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,2300 BLOCK W STADIUM BLVD,ANN ARBOR,2022-03-14 13:00:00,LARCENY - FROM AUTO (LFA),-83.77808339999996,42.27729970000007
220009865,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,300 BLOCK W HURON ST,ANN ARBOR,2022-03-15 00:32:00,ASSAULT - SIMPLE,-83.75166069999995,42.28180800000007
220009034,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,2700 BLOCK PACKARD RD,ANN ARBOR,2022-03-09 02:00:00,LARCENY - FROM AUTO (LFA),-83.71360369999996,42.24301010000005
220008914,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,2200 BLOCK S. MAIN ST,ANN ARBOR,2022-03-06 11:10:00,LARCENY - ALL OTHER,-83.75161919999994,42.25353110000003
220004757,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,1500 BLOCK HILL ST,ANN ARBOR,2022-02-05 01:01:00,MOTOR VEHICLE THEFT / FRAUD,-83.72956389999996,42.27210549900008
220004757,STOLEN PROPERTY,2803,STOLEN PROPERTY - RECEIVING,A,1500 BLOCK HILL ST,ANN ARBOR,2022-02-05 01:01:00,STOLEN PROPERTY,-83.72956389999996,42.27210549900008
220009543,INTIMIDATION,1380,"TELEPHONE USED FOR HARASSMENT, THREATS",A,2200 BLOCK PITTSFIELD BLVD,ANN ARBOR,2022-03-12 15:21:00,INTIMIDATION / STALKING,-83.69088639999995,42.25526830000007
220009876,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,600 BLOCK HIDDEN VALLEY CLUB DR,ANN ARBOR,2022-03-15 00:15:00,LARCENY - FROM AUTO (LFA),-83.74401699999999,42.24662649900006
220009793,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,300 BLOCK S 5TH AVE,ANN ARBOR,2022-03-11 11:30:00,LARCENY - FROM AUTO (LFA),-83.74643279999998,42.278377800000044
220009777,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,400 BLOCK WAYMARKET DR,ANN ARBOR,2022-03-14 03:45:00,LARCENY - FROM AUTO (LFA),-83.75480389999996,42.24241690000008
220000312,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1100 BLOCK S MAPLE RD,ANN ARBOR,2022-01-04 03:28:00,ASSAULT - SIMPLE,-83.78031850099995,42.26831100100003
220000312,ALL OTHER,4898,OBSTRUCT POLICE AND/OR FIREMAN,B,1100 BLOCK S MAPLE RD,ANN ARBOR,2022-01-04 03:28:00,OBSTRUCTING POLICE,-83.78031850099995,42.26831100100003
220008965,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,3700 BLOCK PLYMOUTH RD,ANN ARBOR,2022-03-08 15:00:00,MOTOR VEHICLE THEFT / FRAUD,-83.68919889899996,42.30579310000007
220009223,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,300 BLOCK CATHERINE ST,ANN ARBOR,2022-03-06 23:00:00,FRAUD,-83.74429589999994,42.283304900000076
220008305,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,1300 BLOCK GARDNER AVE,ANN ARBOR,2022-03-02 00:30:00,FRAUD,-83.73309160099996,42.262784200000056
221000163,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,3300 BLOCK GEDDES RD,ANN ARBOR,2022-03-15 12:15:00,LARCENY - FROM AUTO (LFA),-83.69705780099997,42.27732690100004
221000164,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,300 BLOCK S DIVISION ST,ANN ARBOR,2022-03-14 08:00:00,LARCENY - ALL OTHER,-83.74491839899997,42.27869799900003
220008995,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1700 BLOCK S INDUSTRIAL HWY,ANN ARBOR,2022-03-08 23:32:00,LARCENY - ALL OTHER,-83.73843160099995,42.26022060100007
220009745,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,3000 BLOCK SIGNATURE BLVD,ANN ARBOR,2022-03-14 01:30:00,LARCENY - FROM AUTO (LFA),-83.75365209999995,42.240400900000054
220006309,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1000 BLOCK W WASHINGTON ST,ANN ARBOR,2022-02-16 08:35:00,ASSAULT - SIMPLE,-83.76124379999999,42.279836800000055
221000112,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,3000 BLOCK SIGNATURE BLVD,ANN ARBOR,2022-02-21 18:15:00,LARCENY - FROM AUTO (LFA),-83.75257340099995,42.23965130100004
220006804,ARSON,2005,ARSON -BUSINESS,A,600 BLOCK E LIBERTY ST,ANN ARBOR TWP,2022-02-19 18:25:30,ARSON,-83.74190999999996,42.27978040000005
220009759,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,500 BLOCK WAYMARKER DR,ANN ARBOR,2022-03-14 01:45:00,LARCENY - ALL OTHER,-83.75482210099995,42.24330310000005
220010082,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,1300 BLOCK MARLBOROUGH DR,ANN ARBOR,2022-03-16 14:19:00,FRAUD,-83.72952239999995,42.25176840000006
220007309,BURGLARY/BREAKING & ENTERING,2203,B&E - BURGLARY - FORCED ENTRY - NON-RESIDENCE,A,300 BLOCK E LIBERTY ST,ANN ARBOR,2022-02-21 05:00:00,BURGLARY - ALL OTHER,-83.74572749999999,42.27983519900005
220010122,AGGRAVATED ASSAULT,1304,AGG/FEL ASSAULT - NON-FAMILY - GUN,A,WASHTENAW AVE & S US23 CONN,ANN ARBOR,2022-03-16 19:23:00,ASSAULT - AGGRAVATED,-83.68420059899995,42.25473080000006
210034834,SEXUAL ASSAULT WITH AN OBJECT,1175,CSC 1ST DEGREE -PENETRATION OBJECT,A,200 BLOCK E HURON ST,ANN ARBOR,2021-09-26 17:00:00,SEX OFFENSES - CSC,-83.74711749999994,42.281119200000035
210034834,ALL OTHER,5013,CONDITIONAL RELEASE VIOLATION,B,200 BLOCK E HURON ST,ANN ARBOR,2021-09-26 17:00:00,OBSTRUCTING JUSTICE,-83.74711749999994,42.281119200000035
210029047,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2677,"DEFRAUDING HOTELS, RESTAURANTS, INNKEEPER, ETC",A,600 BLOCK HILTON BLVD,ANN ARBOR,2021-08-25 14:42:00,FRAUD,-83.74037470099995,42.24006080000004
210030134,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,3300 BLOCK WASHTENAW AVE,ANN ARBOR,2021-08-06 13:52:30,FRAUD,-83.69275779899993,42.255638101000045
220008086,DRIVING UNDER THE INFLUENCE,8041,OPERATING UNDER THE INFLUENCE OF ALCOHOL / LIQUOR OWI,B,S MAPLE RD & W STADIUM BLVD,ANN ARBOR TWP,2022-03-01 15:02:00,OUI OF LIQUOR / DRUGS,-83.78029140099994,42.27949350100005
220009210,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,2300 BLOCK HICKORY POINT DR,ANN ARBOR,2022-02-05 12:00:00,FRAUD,-83.72130409999994,42.32077010100005
220009755,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,3000 BLOCK BOLGOS CIR,ANN ARBOR,2022-02-14 17:30:00,LARCENY - ALL OTHER,-83.69070440099995,42.31245940000008
220009822,ARSON,2073,ARSON - BURNING OF PERSONAL PROPERTY,A,1500 BLOCK PINE VALLEY BLVD,ANN ARBOR,2022-03-14 18:37:00,ARSON,-83.72557479999995,42.25063770000003
220009822,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,1500 BLOCK PINE VALLEY BLVD,ANN ARBOR,2022-03-14 18:37:00,DAMAGE TO PROPERTY,-83.72557479999995,42.25063770000003
220010090,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,100 BLOCK FELCH ST,ANN ARBOR,2022-03-16 04:00:00,LARCENY - FROM AUTO (LFA),-83.74894309899997,42.28662650100006
221000166,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,500 BLOCK SCIO CHURCH ROAD,ANN ARBOR,2022-03-16 04:00:00,DAMAGE TO PROPERTY,-83.75649389999995,42.25650200000007
220006805,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,700 BLOCK OXFORD RD,ANN ARBOR,2022-02-19 09:00:00,ASSAULT - SIMPLE,-83.72631890099996,42.27267400000005
220010292,ALL OTHER LARCENY,2309,LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING),A,100 BLOCK BRIARWOOD CIR,ANN ARBOR,2022-02-08 12:00:00,LARCENY - ALL OTHER,-83.74757489899997,42.24036790100007
220010292,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,100 BLOCK BRIARWOOD CIR,ANN ARBOR,2022-02-08 12:00:00,FRAUD,-83.74757489899997,42.24036790100007
220009710,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,300 BLOCK W HURON ST,ANN ARBOR,2022-03-13 20:53:00,ASSAULT - SIMPLE,-83.75166069999995,42.28180800000007
220010138,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,2800 BLOCK BRAEBURN CIR,ANN ARBOR,2022-03-16 21:13:00,DAMAGE TO PROPERTY,-83.70945469899993,42.232895701000075
220010136,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,2800 BLOCK BRAEBURN CIR,ANN ARBOR,2022-03-16 20:53:00,DAMAGE TO PROPERTY,-83.70944329999998,42.23286740000003
220010237,FORCIBLE FONDLING,1178,CSC 4TH DEGREE -FORCIBLE CONTACT,A,2500 BLOCK N MAPLE RD,ANN ARBOR,2021-08-04 00:00:00,SEX OFFENSES - CSC,-83.78131579999996,42.30716989900003
220009667,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,3000 BLOCK SIGNATURE BLVD,ANN ARBOR,2022-03-13 13:20:00,ASSAULT - SIMPLE,-83.75294290099998,42.24094270000006
220010217,DISORDERLY CONDUCT,5311,DISORDERLY CONDUCT,B,1500 BLOCK GENEVA RD,ANN ARBOR,2022-03-11 18:15:00,PUBLIC PEACE,-83.78167229999997,42.26263970000008
220010139,ARSON,2005,ARSON -BUSINESS,A,400 BLOCK E EISENHOWER PKWY,ANN ARBOR,2022-03-16 21:20:00,ARSON,-83.74112159999999,42.24463060000005
210029061,AGGRAVATED ASSAULT,1304,AGG/FEL ASSAULT - NON-FAMILY - GUN,A,300 BLOCK E LIBERTY ST,ANN ARBOR,2021-08-25 15:53:30,ASSAULT - AGGRAVATED,-83.74468939999997,42.27926230000003
220010200,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,100 BLOCK E WILLIAM ST,ANN ARBOR,2022-03-17 09:31:00,LARCENY - FROM AUTO (LFA),-83.74792649999995,42.27769220000005
220010368,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,600 BLOCK CHURCH ST,ANN ARBOR,2022-03-18 01:55:00,ASSAULT - SIMPLE,-83.73497990099997,42.27430040000007
220010258,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,2300 BLOCK E STADIUM BLVD,ANN ARBOR,2022-03-17 15:56:00,LARCENY - RETAIL FRAUD,-83.71302249999997,42.25840500000004
220009487,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1200 BLOCK S UNIVERSITY AVE,ANN ARBOR,2022-03-12 01:32:00,ASSAULT - SIMPLE,-83.73340289899994,42.27475120100007
220010418,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1900 BLOCK MANCHESTER RD,ANN ARBOR,2022-03-18 09:28:30,ASSAULT - SIMPLE,-83.71065609999994,42.25892750100007
220010426,BAD CHECKS,2693,UTTERING AND PUBLISHING CHECK,B,2800 BLOCK BRAEBURN CIRCLE,ANN ARBOR,2022-03-18 10:10:00,FRAUD,-83.70952149899995,42.23394310000003
220010314,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,1700 BLOCK BROADWAY ST,ANN ARBOR,2022-03-17 21:23:00,LARCENY - ALL OTHER,-83.72111619899994,42.296633600000064
220010483,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,2100 BLOCK MEDFORD RD,ANN ARBOR,2022-03-15 16:02:30,MOTOR VEHICLE THEFT / FRAUD,-83.71190159899999,42.25684710000007
220009203,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2600 BLOCK NIXON RD,ANN ARBOR,2022-03-10 12:25:00,ASSAULT - SIMPLE,-83.70413780099994,42.31107070000007
220010425,ALL OTHER,2298,BURGLARY - ENTERING WITHOUT PERMISSION,B,400 BLOCK S FIFTH AVE,ANN ARBOR,2022-03-18 10:02:00,BURGLARY - ALL OTHER,-83.74657810099995,42.27641040000003
221000169,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,3400 BLOCK NIXON ROAD,ANN ARBOR,2022-03-17 04:15:00,MOTOR VEHICLE THEFT / FRAUD,-83.70578550099998,42.32214190000008
220010178,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,3000 BLOCK WHISPERWOOD DR,ANN ARBOR,2022-03-16 11:30:00,MOTOR VEHICLE THEFT / FRAUD,-83.70110669999997,42.31707510000007
210030063,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,2304,LARCENY - PARTS & ACCESSORIES FROM VEHICLE - LFA,A,3100 BLOCK WASHTENAW AVE,ANN ARBOR,2021-08-30 02:00:00,LARCENY - FROM AUTO (LFA),-83.69722419999994,42.25629060000006
210036190,LIQUOR LAW VIOLATION,4103,"LIQUOR - TRANSPORT (OPEN CONTAINER, ETC)",B,W ELLSWORTH RD & S STATE ST,ANN ARBOR,2021-10-05 21:32:00,LIQUOR LAW VIOLATION,-83.73725989899998,42.22984520000006
220010441,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,900 BLOCK OAKLAND AVE,ANN ARBOR,2022-03-17 21:45:00,DAMAGE TO PROPERTY,-83.73807159999996,42.270844200000056
220010501,AGGRAVATED ASSAULT,1305,AGG/FEL ASSAULT - NON-FAMILY - OTHER WEAPON,A,900 BLOCK FIFTH ST,ANN ARBOR,2022-03-18 19:43:00,ASSAULT - AGGRAVATED,-83.75616199999996,42.269951099000025
220010541,ALL OTHER,5399,PUBLIC PEACE (OTHER),B,1500 BLOCK HILL ST,ANN ARBOR,2022-03-19 00:02:00,PUBLIC PEACE,-83.72883400099994,42.27213300000005
220010541,ALL OTHER,7380,NUISANCES ORD - NOISE / PROHIBITED HOURS / AREA,B,1500 BLOCK HILL ST,ANN ARBOR,2022-03-19 00:02:00,OTHER - ORDINANCE VIOLATIONS,-83.72883400099994,42.27213300000005
221000152,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,500 BLOCK MONROE ST,ANN ARBOR,2022-03-12 00:22:30,LARCENY - ALL OTHER,-83.74238719999994,42.27303630100005
220010497,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,2300 BLOCK W STADIUM BLVD,ANN ARBOR,2022-03-17 20:19:00,LARCENY - FROM AUTO (LFA),-83.77808339999996,42.27729970000007
220010580,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,3800 BLOCK RESEARCH PARK DR,ANN ARBOR,2022-03-19 05:30:00,LARCENY - FROM AUTO (LFA),-83.73825829999998,42.23092420100005
220010525,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1100 BLOCK S MAPLE RD,ANN ARBOR,2022-03-18 21:52:00,ASSAULT - SIMPLE,-83.78032159999998,42.26842820000007
220010648,ALL OTHER LARCENY,2309,LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING),A,1700 BLOCK BROADWAY ST,ANN ARBOR,2022-03-19 19:39:00,LARCENY - ALL OTHER,-83.72111619899994,42.296633600000064
220010206,DRUG/NARCOTIC VIOLATIONS,3533,COCAINE - (OTHER),A,PACKARD RD & SUNNYSIDE PARK,ANN ARBOR,2022-03-17 10:52:00,DRUG OFFENSES,-83.71251509899997,42.24462360100006
220010675,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,2900 BLOCK JACKSON AVE,ANN ARBOR,2022-03-19 22:40:00,LARCENY - ALL OTHER,-83.78820160099997,42.28383190000005
220010730,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1000 BLOCK SUNNYSIDE BLVD,ANN ARBOR,2022-03-20 04:00:00,LARCENY - ALL OTHER,-83.76147199999997,42.26954960000006
220010704,DRIVING UNDER THE INFLUENCE,8041,OPERATING UNDER THE INFLUENCE OF ALCOHOL / LIQUOR OWI,B,S STATE ST & HILL ST,ANN ARBOR,2022-03-20 02:18:00,OUI OF LIQUOR / DRUGS,-83.74063940099995,42.271875900000055
220010671,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,300 BLOCK S MAIN ST,ANN ARBOR,2022-03-19 18:30:00,LARCENY - FROM AUTO (LFA),-83.74834149899993,42.27825179900003
